Year,State,County,Deaths,Population,CrudeRate
2018,Minnesota,"Douglas County, MN",24.0,37964.0,63.2
2018,Minnesota,"Fillmore County, MN",16.0,21058.0,Unreliable
2018,Minnesota,"Freeborn County, MN",26.0,30444.0,85.4
2018,Minnesota,"Goodhue County, MN",48.0,46403.0,103.4
2018,Minnesota,"Hennepin County, MN",884.0,1259428.0,70.2
2018,Minnesota,"Houston County, MN",14.0,18578.0,Unreliable
2018,Minnesota,"Hubbard County, MN",17.0,21332.0,Unreliable
2018,Minnesota,"Isanti County, MN",31.0,39966.0,77.6
2018,Minnesota,"Itasca County, MN",49.0,45108.0,108.6
2018,Minnesota,"Kanabec County, MN",15.0,16207.0,Unreliable
2018,Minnesota,"Kandiyohi County, MN",37.0,42855.0,86.3
2018,Minnesota,"Koochiching County, MN",12.0,12440.0,Unreliable
2018,Minnesota,"Lake County, MN",12.0,10658.0,Unreliable
2018,Minnesota,"Le Sueur County, MN",14.0,28494.0,Unreliable
2018,Minnesota,"McLeod County, MN",23.0,35873.0,64.1
2018,Minnesota,"Martin County, MN",10.0,19785.0,Unreliable
2018,Minnesota,"Meeker County, MN",11.0,23141.0,Unreliable
2018,Minnesota,"Mille Lacs County, MN",31.0,26139.0,118.6
2018,Minnesota,"Morrison County, MN",37.0,33169.0,111.5
2018,Minnesota,"Mower County, MN",26.0,40011.0,65.0
2018,Minnesota,"Nicollet County, MN",15.0,34220.0,Unreliable
2018,Minnesota,"Nobles County, MN",15.0,21924.0,Unreliable
2018,Minnesota,"Olmsted County, MN",106.0,156277.0,67.8
2018,Minnesota,"Otter Tail County, MN",41.0,58812.0,69.7
2018,Minnesota,"Pennington County, MN",15.0,14178.0,Unreliable
2018,Minnesota,"Pine County, MN",19.0,29483.0,Unreliable
2018,Minnesota,"Polk County, MN",18.0,31529.0,Unreliable
2018,Minnesota,"Ramsey County, MN",381.0,550210.0,69.2
2018,Minnesota,"Redwood County, MN",10.0,15249.0,Unreliable
2018,Minnesota,"Renville County, MN",10.0,14612.0,Unreliable
2018,Minnesota,"Rice County, MN",33.0,66523.0,49.6
2018,Minnesota,"St. Louis County, MN",175.0,199754.0,87.6
2018,Minnesota,"Scott County, MN",71.0,147381.0,48.2
2018,Minnesota,"Sherburne County, MN",59.0,96036.0,61.4
2018,Minnesota,"Sibley County, MN",14.0,15028.0,Unreliable
2018,Minnesota,"Stearns County, MN",99.0,159256.0,62.2
2018,Minnesota,"Steele County, MN",27.0,36803.0,73.4
2018,Minnesota,"Swift County, MN",11.0,9345.0,Unreliable
2018,Minnesota,"Todd County, MN",18.0,24582.0,Unreliable
2018,Minnesota,"Wabasha County, MN",14.0,21645.0,Unreliable
2018,Minnesota,"Wadena County, MN",11.0,13773.0,Unreliable
2018,Minnesota,"Washington County, MN",136.0,259201.0,52.5
2018,Minnesota,"Watonwan County, MN",12.0,10980.0,Unreliable
2018,Minnesota,"Winona County, MN",35.0,50825.0,68.9
2018,Minnesota,"Wright County, MN",63.0,136349.0,46.2
2018,Mississippi,"Adams County, MS",46.0,31192.0,147.5
2018,Mississippi,"Alcorn County, MS",39.0,36925.0,105.6
2018,Mississippi,"Benton County, MS",16.0,8271.0,Unreliable
2018,Mississippi,"Bolivar County, MS",22.0,31333.0,70.2
2018,Mississippi,"Calhoun County, MS",19.0,14436.0,Unreliable
2018,Mississippi,"Chickasaw County, MS",18.0,17171.0,Unreliable
2018,Mississippi,"Claiborne County, MS",10.0,9002.0,Unreliable
2018,Mississippi,"Clarke County, MS",18.0,15604.0,Unreliable
2018,Mississippi,"Clay County, MS",11.0,19386.0,Unreliable
2018,Mississippi,"Coahoma County, MS",23.0,22628.0,101.6
2018,Mississippi,"Copiah County, MS",22.0,28543.0,77.1
2018,Mississippi,"Covington County, MS",27.0,18853.0,143.2
2018,Mississippi,"DeSoto County, MS",123.0,182001.0,67.6
2018,Mississippi,"Forrest County, MS",69.0,75036.0,92.0
2018,Mississippi,"Franklin County, MS",11.0,7788.0,Unreliable
2018,Mississippi,"George County, MS",29.0,24250.0,119.6
2018,Mississippi,"Greene County, MS",14.0,13586.0,Unreliable
2018,Mississippi,"Grenada County, MS",19.0,21055.0,Unreliable
2018,Mississippi,"Hancock County, MS",44.0,47334.0,93.0
2018,Mississippi,"Harrison County, MS",158.0,206650.0,76.5
2018,Mississippi,"Hinds County, MS",227.0,237085.0,95.7
2018,Mississippi,"Holmes County, MS",23.0,17622.0,130.5
2018,Mississippi,"Itawamba County, MS",19.0,23517.0,Unreliable
2018,Mississippi,"Jackson County, MS",140.0,143277.0,97.7
2018,Mississippi,"Jasper County, MS",14.0,16428.0,Unreliable
2018,Mississippi,"Jefferson Davis County, MS",15.0,11234.0,Unreliable
2018,Mississippi,"Jones County, MS",72.0,68461.0,105.2
2018,Mississippi,"Lafayette County, MS",20.0,54793.0,36.5
2018,Mississippi,"Lamar County, MS",28.0,62447.0,44.8
2018,Mississippi,"Lauderdale County, MS",58.0,75317.0,77.0
2018,Mississippi,"Lawrence County, MS",12.0,12455.0,Unreliable
2018,Mississippi,"Leake County, MS",28.0,22763.0,123.0
2018,Mississippi,"Lee County, MS",62.0,85202.0,72.8
2018,Mississippi,"Leflore County, MS",40.0,28919.0,138.3
2018,Mississippi,"Lincoln County, MS",26.0,34205.0,76.0
2018,Mississippi,"Lowndes County, MS",56.0,58930.0,95.0
2018,Mississippi,"Madison County, MS",68.0,105630.0,64.4
2018,Mississippi,"Marion County, MS",20.0,24715.0,80.9
2018,Mississippi,"Marshall County, MS",34.0,35451.0,95.9
2018,Mississippi,"Monroe County, MS",34.0,35564.0,95.6
2018,Mississippi,"Montgomery County, MS",14.0,10023.0,Unreliable
2018,Mississippi,"Neshoba County, MS",28.0,29125.0,96.1
2018,Mississippi,"Newton County, MS",28.0,21443.0,130.6
2018,Mississippi,"Noxubee County, MS",16.0,10535.0,Unreliable
2018,Mississippi,"Oktibbeha County, MS",16.0,49599.0,Unreliable
2018,Mississippi,"Panola County, MS",33.0,34178.0,96.6
2018,Mississippi,"Pearl River County, MS",58.0,55387.0,104.7
2018,Mississippi,"Pike County, MS",29.0,39563.0,73.3
2018,Mississippi,"Pontotoc County, MS",32.0,31833.0,100.5
2018,Mississippi,"Prentiss County, MS",27.0,25315.0,106.7
2018,Mississippi,"Rankin County, MS",97.0,153902.0,63.0
2018,Mississippi,"Scott County, MS",25.0,28287.0,88.4
2018,Mississippi,"Simpson County, MS",26.0,26758.0,97.2
2018,Mississippi,"Smith County, MS",20.0,16002.0,125.0
2018,Mississippi,"Stone County, MS",13.0,18717.0,Unreliable
2018,Mississippi,"Sunflower County, MS",17.0,25735.0,Unreliable
2018,Mississippi,"Tallahatchie County, MS",11.0,13987.0,Unreliable
2018,Mississippi,"Tate County, MS",38.0,28759.0,132.1
2018,Mississippi,"Tippah County, MS",17.0,21995.0,Unreliable
2018,Mississippi,"Tishomingo County, MS",18.0,19454.0,Unreliable
2018,Mississippi,"Tunica County, MS",11.0,9944.0,Unreliable
2018,Mississippi,"Union County, MS",30.0,28606.0,104.9
2018,Mississippi,"Walthall County, MS",12.0,14465.0,Unreliable
2018,Mississippi,"Warren County, MS",40.0,46176.0,86.6
2018,Mississippi,"Washington County, MS",55.0,45063.0,122.1
2018,Mississippi,"Wayne County, MS",18.0,20298.0,Unreliable
2018,Mississippi,"Webster County, MS",11.0,9788.0,Unreliable
2018,Mississippi,"Wilkinson County, MS",16.0,8792.0,Unreliable
2018,Mississippi,"Winston County, MS",21.0,18165.0,115.6
2018,Mississippi,"Yalobusha County, MS",12.0,12392.0,Unreliable
2018,Mississippi,"Yazoo County, MS",26.0,28248.0,92.0
2018,Missouri,"Andrew County, MO",11.0,17607.0,Unreliable
2018,Missouri,"Audrain County, MO",21.0,25473.0,82.4
2018,Missouri,"Barry County, MO",42.0,35886.0,117.0
2018,Missouri,"Bates County, MO",19.0,16320.0,Unreliable
2018,Missouri,"Benton County, MO",30.0,19278.0,155.6
2018,Missouri,"Boone County, MO",111.0,180005.0,61.7
2018,Missouri,"Buchanan County, MO",79.0,88571.0,89.2
2018,Missouri,"Butler County, MO",51.0,42639.0,119.6
2018,Missouri,"Caldwell County, MO",10.0,9108.0,Unreliable
2018,Missouri,"Callaway County, MO",35.0,44889.0,78.0
2018,Missouri,"Camden County, MO",48.0,45815.0,104.8
2018,Missouri,"Cape Girardeau County, MO",73.0,78753.0,92.7
2018,Missouri,"Carroll County, MO",15.0,8743.0,Unreliable
2018,Missouri,"Cass County, MO",92.0,104954.0,87.7
2018,Missouri,"Cedar County, MO",18.0,14165.0,Unreliable
2018,Missouri,"Christian County, MO",71.0,86983.0,81.6
2018,Missouri,"Clay County, MO",175.0,246365.0,71.0
2018,Missouri,"Cole County, MO",57.0,76796.0,74.2
2018,Missouri,"Crawford County, MO",22.0,23957.0,91.8
2018,Missouri,"Dallas County, MO",19.0,16762.0,Unreliable
2018,Missouri,"DeKalb County, MO",13.0,12630.0,Unreliable
2018,Missouri,"Dent County, MO",19.0,15441.0,Unreliable
2018,Missouri,"Douglas County, MO",16.0,13373.0,Unreliable
2018,Missouri,"Dunklin County, MO",38.0,29423.0,129.2
2018,Missouri,"Franklin County, MO",127.0,103670.0,122.5
2018,Missouri,"Gasconade County, MO",15.0,14705.0,Unreliable
2018,Missouri,"Greene County, MO",280.0,291923.0,95.9
2018,Missouri,"Henry County, MO",25.0,21792.0,114.7
2018,Missouri,"Hickory County, MO",16.0,9509.0,Unreliable
2018,Missouri,"Howard County, MO",11.0,10137.0,Unreliable
2018,Missouri,"Howell County, MO",43.0,40076.0,107.3
2018,Missouri,"Jackson County, MO",726.0,700307.0,103.7
2018,Missouri,"Jasper County, MO",92.0,120636.0,76.3
2018,Missouri,"Jefferson County, MO",294.0,224347.0,131.0
2018,Missouri,"Johnson County, MO",33.0,53652.0,61.5
2018,Missouri,"Laclede County, MO",55.0,35713.0,154.0
2018,Missouri,"Lafayette County, MO",28.0,32598.0,85.9
2018,Missouri,"Lawrence County, MO",36.0,38359.0,93.9
2018,Missouri,"Lewis County, MO",14.0,9855.0,Unreliable
2018,Missouri,"Lincoln County, MO",59.0,57686.0,102.3
2018,Missouri,"Linn County, MO",17.0,12037.0,Unreliable
2018,Missouri,"Livingston County, MO",13.0,15146.0,Unreliable
2018,Missouri,"McDonald County, MO",16.0,23078.0,Unreliable
2018,Missouri,"Macon County, MO",12.0,15153.0,Unreliable
2018,Missouri,"Marion County, MO",28.0,28592.0,97.9
2018,Missouri,"Miller County, MO",25.0,25336.0,98.7
2018,Missouri,"Mississippi County, MO",19.0,13336.0,Unreliable
2018,Missouri,"Moniteau County, MO",11.0,16121.0,Unreliable
2018,Missouri,"Morgan County, MO",22.0,20358.0,108.1
2018,Missouri,"New Madrid County, MO",21.0,17296.0,121.4
2018,Missouri,"Newton County, MO",45.0,58266.0,77.2
2018,Missouri,"Nodaway County, MO",15.0,22304.0,Unreliable
2018,Missouri,"Oregon County, MO",12.0,10541.0,Unreliable
2018,Missouri,"Osage County, MO",16.0,13714.0,Unreliable
2018,Missouri,"Ozark County, MO",12.0,9017.0,Unreliable
2018,Missouri,"Pemiscot County, MO",15.0,16272.0,Unreliable
2018,Missouri,"Perry County, MO",16.0,19150.0,Unreliable
2018,Missouri,"Pettis County, MO",47.0,42542.0,110.5
2018,Missouri,"Phelps County, MO",36.0,44732.0,80.5
2018,Missouri,"Pike County, MO",11.0,18504.0,Unreliable
2018,Missouri,"Platte County, MO",79.0,102985.0,76.7
2018,Missouri,"Polk County, MO",31.0,32201.0,96.3
2018,Missouri,"Pulaski County, MO",43.0,52014.0,82.7
2018,Missouri,"Randolph County, MO",14.0,24763.0,Unreliable
2018,Missouri,"Ray County, MO",24.0,22883.0,104.9
2018,Missouri,"Ripley County, MO",12.0,13401.0,Unreliable
2018,Missouri,"St. Charles County, MO",344.0,399182.0,86.2
2018,Missouri,"Ste. Genevieve County, MO",20.0,17888.0,111.8
2018,Missouri,"St. Francois County, MO",60.0,66692.0,90.0
2018,Missouri,"St. Louis County, MO",1046.0,996945.0,104.9
2018,Missouri,"Saline County, MO",15.0,22895.0,Unreliable
2018,Missouri,"Scott County, MO",36.0,38458.0,93.6
2018,Missouri,"Shannon County, MO",11.0,8189.0,Unreliable
2018,Missouri,"Stoddard County, MO",32.0,29206.0,109.6
2018,Missouri,"Stone County, MO",36.0,31749.0,113.4
2018,Missouri,"Taney County, MO",42.0,55852.0,75.2
2018,Missouri,"Texas County, MO",25.0,25571.0,97.8
2018,Missouri,"Vernon County, MO",14.0,20528.0,Unreliable
2018,Missouri,"Warren County, MO",36.0,34711.0,103.7
2018,Missouri,"Washington County, MO",25.0,24943.0,100.2
2018,Missouri,"Wayne County, MO",19.0,13122.0,Unreliable
2018,Missouri,"Webster County, MO",35.0,39109.0,89.5
2018,Missouri,"Wright County, MO",14.0,18378.0,Unreliable
2018,Missouri,"St. Louis city, MO",504.0,302838.0,166.4
2018,Montana,"Big Horn County, MT",29.0,13338.0,217.4
2018,Montana,"Carbon County, MT",13.0,10714.0,Unreliable
2018,Montana,"Cascade County, MT",72.0,81643.0,88.2
2018,Montana,"Fergus County, MT",13.0,11113.0,Unreliable
2018,Montana,"Flathead County, MT",87.0,102106.0,85.2
2018,Montana,"Gallatin County, MT",61.0,111876.0,54.5
2018,Montana,"Glacier County, MT",19.0,13747.0,Unreliable
2018,Montana,"Hill County, MT",10.0,16347.0,Unreliable
2018,Montana,"Jefferson County, MT",10.0,12097.0,Unreliable
2018,Montana,"Lake County, MT",28.0,30250.0,92.6
2018,Montana,"Lewis and Clark County, MT",57.0,68700.0,83.0
2018,Montana,"Lincoln County, MT",17.0,19794.0,Unreliable
2018,Montana,"Missoula County, MT",86.0,118791.0,72.4
2018,Montana,"Park County, MT",22.0,16736.0,131.5
2018,Montana,"Pondera County, MT",11.0,5972.0,Unreliable
2018,Montana,"Ravalli County, MT",49.0,43172.0,113.5
2018,Montana,"Roosevelt County, MT",17.0,11059.0,Unreliable
2018,Montana,"Rosebud County, MT",12.0,9063.0,Unreliable
2018,Montana,"Sanders County, MT",10.0,11844.0,Unreliable
2018,Montana,"Silver Bow County, MT",29.0,34993.0,82.9
2018,Montana,"Valley County, MT",13.0,7437.0,Unreliable
2018,Montana,"Yellowstone County, MT",154.0,160137.0,96.2
2018,Nebraska,"Adams County, NE",27.0,31511.0,85.7
2018,Nebraska,"Buffalo County, NE",17.0,49615.0,Unreliable
2018,Nebraska,"Cass County, NE",14.0,26159.0,Unreliable
2018,Nebraska,"Cheyenne County, NE",12.0,9310.0,Unreliable
2018,Nebraska,"Dawson County, NE",17.0,23709.0,Unreliable
2018,Nebraska,"Dodge County, NE",26.0,36791.0,70.7
2018,Nebraska,"Douglas County, NE",292.0,566880.0,51.5
2018,Nebraska,"Gage County, NE",13.0,21493.0,Unreliable
2018,Nebraska,"Hall County, NE",49.0,61607.0,79.5
2018,Nebraska,"Holt County, NE",11.0,10178.0,Unreliable
2018,Nebraska,"Lancaster County, NE",156.0,317272.0,49.2
2018,Nebraska,"Lincoln County, NE",24.0,35185.0,68.2
2018,Nebraska,"Madison County, NE",26.0,35392.0,73.5
2018,Nebraska,"Otoe County, NE",10.0,15985.0,Unreliable
2018,Nebraska,"Platte County, NE",29.0,33363.0,86.9
2018,Nebraska,"Sarpy County, NE",89.0,184459.0,48.2
2018,Nebraska,"Saunders County, NE",13.0,21303.0,Unreliable
2018,Nebraska,"Scotts Bluff County, NE",30.0,35989.0,83.4
2018,Nebraska,"Seward County, NE",11.0,17318.0,Unreliable
2018,Nebraska,"Washington County, NE",12.0,20667.0,Unreliable
2018,Nevada,"Churchill County, NV",42.0,24440.0,171.8
2018,Nevada,"Clark County, NV",1766.0,2231647.0,79.1
2018,Nevada,"Douglas County, NV",43.0,48467.0,88.7
2018,Nevada,"Elko County, NV",44.0,52460.0,83.9
2018,Nevada,"Humboldt County, NV",23.0,16786.0,137.0
2018,Nevada,"Lyon County, NV",60.0,55808.0,107.5
2018,Nevada,"Nye County, NV",60.0,45346.0,132.3
2018,Nevada,"Washoe County, NV",401.0,465735.0,86.1
2018,Nevada,"White Pine County, NV",10.0,9475.0,Unreliable
2018,Nevada,"Carson City, NV",60.0,55414.0,108.3
2018,New Hampshire,"Belknap County, NH",72.0,61022.0,118.0
2018,New Hampshire,"Carroll County, NH",67.0,48779.0,137.4
2018,New Hampshire,"Cheshire County, NH",80.0,76493.0,104.6
2018,New Hampshire,"Coos County, NH",37.0,31589.0,117.1
2018,New Hampshire,"Grafton County, NH",77.0,89786.0,85.8
2018,New Hampshire,"Hillsborough County, NH",362.0,415247.0,87.2
2018,New Hampshire,"Merrimack County, NH",169.0,151132.0,111.8
2018,New Hampshire,"Rockingham County, NH",262.0,309176.0,84.7
2018,New Hampshire,"Strafford County, NH",140.0,130090.0,107.6
2018,New Hampshire,"Sullivan County, NH",34.0,43144.0,78.8
2018,New Jersey,"Atlantic County, NJ",299.0,265429.0,112.6
2018,New Jersey,"Bergen County, NJ",432.0,936692.0,46.1
2018,New Jersey,"Burlington County, NJ",341.0,445384.0,76.6
2018,New Jersey,"Camden County, NJ",517.0,507078.0,102.0
2018,New Jersey,"Cape May County, NJ",98.0,92560.0,105.9
2018,New Jersey,"Cumberland County, NJ",191.0,150972.0,126.5
2018,New Jersey,"Essex County, NJ",580.0,799767.0,72.5
2018,New Jersey,"Gloucester County, NJ",276.0,291408.0,94.7
2018,New Jersey,"Hudson County, NJ",331.0,676061.0,49.0
2018,New Jersey,"Hunterdon County, NJ",55.0,124714.0,44.1
2018,New Jersey,"Mercer County, NJ",266.0,369811.0,71.9
2018,New Jersey,"Middlesex County, NJ",438.0,829685.0,52.8
2018,New Jersey,"Monmouth County, NJ",436.0,621354.0,70.2
2018,New Jersey,"Morris County, NJ",227.0,494228.0,45.9
2018,New Jersey,"Ocean County, NJ",473.0,601651.0,78.6
2018,New Jersey,"Passaic County, NJ",307.0,503310.0,61.0
2018,New Jersey,"Salem County, NJ",87.0,62607.0,139.0
2018,New Jersey,"Somerset County, NJ",141.0,331164.0,42.6
2018,New Jersey,"Sussex County, NJ",96.0,140799.0,68.2
2018,New Jersey,"Union County, NJ",303.0,558067.0,54.3
2018,New Jersey,"Warren County, NJ",79.0,105779.0,74.7
2018,New Mexico,"Bernalillo County, NM",782.0,678701.0,115.2
2018,New Mexico,"Chaves County, NM",68.0,64689.0,105.1
2018,New Mexico,"Cibola County, NM",26.0,26746.0,97.2
2018,New Mexico,"Colfax County, NM",15.0,12110.0,Unreliable
2018,New Mexico,"Curry County, NM",42.0,49437.0,85.0
2018,New Mexico,"Dona Ana County, NM",159.0,217522.0,73.1
2018,New Mexico,"Eddy County, NM",85.0,57900.0,146.8
2018,New Mexico,"Grant County, NM",39.0,27346.0,142.6
2018,New Mexico,"Lea County, NM",74.0,69611.0,106.3
2018,New Mexico,"Lincoln County, NM",28.0,19556.0,143.2
2018,New Mexico,"Los Alamos County, NM",14.0,19101.0,Unreliable
2018,New Mexico,"Luna County, NM",25.0,23963.0,104.3
2018,New Mexico,"McKinley County, NM",137.0,72290.0,189.5
2018,New Mexico,"Otero County, NM",74.0,66781.0,110.8
2018,New Mexico,"Rio Arriba County, NM",77.0,39006.0,197.4
2018,New Mexico,"Roosevelt County, NM",15.0,18743.0,Unreliable
2018,New Mexico,"Sandoval County, NM",135.0,145179.0,93.0
2018,New Mexico,"San Juan County, NM",168.0,125043.0,134.4
2018,New Mexico,"San Miguel County, NM",31.0,27591.0,112.4
2018,New Mexico,"Santa Fe County, NM",135.0,150056.0,90.0
2018,New Mexico,"Sierra County, NM",24.0,10968.0,218.8
2018,New Mexico,"Socorro County, NM",18.0,16735.0,Unreliable
2018,New Mexico,"Taos County, NM",38.0,32835.0,115.7
2018,New Mexico,"Torrance County, NM",32.0,15591.0,205.2
2018,New Mexico,"Valencia County, NM",76.0,76456.0,99.4
2018,New York,"Albany County, NY",167.0,307117.0,54.4
2018,New York,"Allegany County, NY",28.0,46430.0,60.3
2018,New York,"Bronx County, NY",757.0,1432132.0,52.9
2018,New York,"Broome County, NY",141.0,191659.0,73.6
2018,New York,"Cattaraugus County, NY",50.0,76840.0,65.1
2018,New York,"Cayuga County, NY",53.0,77145.0,68.7
2018,New York,"Chautauqua County, NY",96.0,127939.0,75.0
2018,New York,"Chemung County, NY",69.0,84254.0,81.9
2018,New York,"Chenango County, NY",27.0,47536.0,56.8
2018,New York,"Clinton County, NY",47.0,80695.0,58.2
2018,New York,"Columbia County, NY",41.0,59916.0,68.4
2018,New York,"Cortland County, NY",28.0,47823.0,58.5
2018,New York,"Delaware County, NY",43.0,44527.0,96.6
2018,New York,"Dutchess County, NY",218.0,293718.0,74.2
2018,New York,"Erie County, NY",628.0,919719.0,68.3
2018,New York,"Essex County, NY",23.0,37300.0,61.7
2018,New York,"Franklin County, NY",30.0,50293.0,59.7
2018,New York,"Fulton County, NY",31.0,53591.0,57.8
2018,New York,"Genesee County, NY",49.0,57511.0,85.2
2018,New York,"Greene County, NY",51.0,47491.0,107.4
2018,New York,"Herkimer County, NY",40.0,61833.0,64.7
2018,New York,"Jefferson County, NY",63.0,111755.0,56.4
2018,New York,"Kings County, NY",900.0,2582830.0,34.8
2018,New York,"Lewis County, NY",15.0,26447.0,Unreliable
2018,New York,"Livingston County, NY",50.0,63227.0,79.1
2018,New York,"Madison County, NY",43.0,70795.0,60.7
2018,New York,"Monroe County, NY",608.0,742474.0,81.9
2018,New York,"Montgomery County, NY",33.0,49455.0,66.7
2018,New York,"Nassau County, NY",584.0,1358343.0,43.0
2018,New York,"New York County, NY",680.0,1628701.0,41.8
2018,New York,"Niagara County, NY",144.0,210433.0,68.4
2018,New York,"Oneida County, NY",164.0,229577.0,71.4
2018,New York,"Onondaga County, NY",336.0,461809.0,72.8
2018,New York,"Ontario County, NY",76.0,109864.0,69.2
2018,New York,"Orange County, NY",255.0,381951.0,66.8
2018,New York,"Orleans County, NY",17.0,40612.0,Unreliable
2018,New York,"Oswego County, NY",65.0,117898.0,55.1
2018,New York,"Otsego County, NY",39.0,59749.0,65.3
2018,New York,"Putnam County, NY",50.0,98892.0,50.6
2018,New York,"Queens County, NY",850.0,2278906.0,37.3
2018,New York,"Rensselaer County, NY",94.0,159442.0,59.0
2018,New York,"Richmond County, NY",212.0,476179.0,44.5
2018,New York,"Rockland County, NY",147.0,325695.0,45.1
2018,New York,"St. Lawrence County, NY",51.0,108047.0,47.2
2018,New York,"Saratoga County, NY",110.0,230163.0,47.8
2018,New York,"Schenectady County, NY",78.0,155350.0,50.2
2018,New York,"Schoharie County, NY",23.0,31097.0,74.0
2018,New York,"Schuyler County, NY",10.0,17912.0,Unreliable
2018,New York,"Seneca County, NY",34.0,34300.0,99.1
2018,New York,"Steuben County, NY",63.0,95796.0,65.8
2018,New York,"Suffolk County, NY",958.0,1481093.0,64.7
2018,New York,"Sullivan County, NY",70.0,75498.0,92.7
2018,New York,"Tioga County, NY",32.0,48560.0,65.9
2018,New York,"Tompkins County, NY",58.0,102793.0,56.4
2018,New York,"Ulster County, NY",150.0,178599.0,84.0
2018,New York,"Warren County, NY",37.0,64265.0,57.6
2018,New York,"Washington County, NY",41.0,61197.0,67.0
2018,New York,"Wayne County, NY",82.0,90064.0,91.0
2018,New York,"Westchester County, NY",425.0,967612.0,43.9
2018,New York,"Wyoming County, NY",25.0,40085.0,62.4
2018,New York,"Yates County, NY",24.0,24841.0,96.6
2018,North Carolina,"Alamance County, NC",162.0,166436.0,97.3
2018,North Carolina,"Alexander County, NC",28.0,37353.0,75.0
2018,North Carolina,"Alleghany County, NC",13.0,11161.0,Unreliable
2018,North Carolina,"Anson County, NC",34.0,24877.0,136.7
2018,North Carolina,"Ashe County, NC",20.0,27109.0,73.8
2018,North Carolina,"Avery County, NC",16.0,17505.0,Unreliable
2018,North Carolina,"Beaufort County, NC",58.0,47079.0,123.2
2018,North Carolina,"Bertie County, NC",15.0,19026.0,Unreliable
2018,North Carolina,"Bladen County, NC",39.0,33190.0,117.5
2018,North Carolina,"Brunswick County, NC",116.0,136744.0,84.8
2018,North Carolina,"Buncombe County, NC",276.0,259103.0,106.5
2018,North Carolina,"Burke County, NC",80.0,90382.0,88.5
2018,North Carolina,"Cabarrus County, NC",163.0,211342.0,77.1
2018,North Carolina,"Caldwell County, NC",77.0,82029.0,93.9
2018,North Carolina,"Carteret County, NC",78.0,69524.0,112.2
2018,North Carolina,"Caswell County, NC",29.0,22698.0,127.8
2018,North Carolina,"Catawba County, NC",111.0,158652.0,70.0
2018,North Carolina,"Chatham County, NC",65.0,73139.0,88.9
2018,North Carolina,"Cherokee County, NC",35.0,28383.0,123.3
2018,North Carolina,"Chowan County, NC",11.0,14029.0,Unreliable
2018,North Carolina,"Clay County, NC",12.0,11139.0,Unreliable
2018,North Carolina,"Cleveland County, NC",105.0,97645.0,107.5
2018,North Carolina,"Columbus County, NC",47.0,55655.0,84.4
2018,North Carolina,"Craven County, NC",104.0,102912.0,101.1
2018,North Carolina,"Cumberland County, NC",291.0,332330.0,87.6
2018,North Carolina,"Currituck County, NC",21.0,27072.0,77.6
2018,North Carolina,"Dare County, NC",41.0,36501.0,112.3
2018,North Carolina,"Davidson County, NC",147.0,166614.0,88.2
2018,North Carolina,"Davie County, NC",31.0,42733.0,72.5
2018,North Carolina,"Duplin County, NC",44.0,58856.0,74.8
2018,North Carolina,"Durham County, NC",208.0,316739.0,65.7
2018,North Carolina,"Edgecombe County, NC",75.0,52005.0,144.2
2018,North Carolina,"Forsyth County, NC",340.0,379099.0,89.7
2018,North Carolina,"Franklin County, NC",63.0,67560.0,93.3
2018,North Carolina,"Gaston County, NC",181.0,222846.0,81.2
2018,North Carolina,"Gates County, NC",13.0,11573.0,Unreliable
2018,North Carolina,"Granville County, NC",52.0,60115.0,86.5
2018,North Carolina,"Greene County, NC",18.0,21012.0,Unreliable
2018,North Carolina,"Guilford County, NC",461.0,533670.0,86.4
2018,North Carolina,"Halifax County, NC",66.0,50574.0,130.5
2018,North Carolina,"Harnett County, NC",106.0,134214.0,79.0
2018,North Carolina,"Haywood County, NC",87.0,61971.0,140.4
2018,North Carolina,"Henderson County, NC",118.0,116748.0,101.1
2018,North Carolina,"Hertford County, NC",21.0,23659.0,88.8
2018,North Carolina,"Hoke County, NC",35.0,54764.0,63.9
2018,North Carolina,"Iredell County, NC",129.0,178435.0,72.3
2018,North Carolina,"Jackson County, NC",50.0,43327.0,115.4
2018,North Carolina,"Johnston County, NC",146.0,202675.0,72.0
2018,North Carolina,"Lee County, NC",55.0,61452.0,89.5
2018,North Carolina,"Lenoir County, NC",51.0,55976.0,91.1
2018,North Carolina,"Lincoln County, NC",69.0,83770.0,82.4
2018,North Carolina,"McDowell County, NC",39.0,45507.0,85.7
2018,North Carolina,"Macon County, NC",43.0,35285.0,121.9
2018,North Carolina,"Madison County, NC",25.0,21763.0,114.9
2018,North Carolina,"Martin County, NC",21.0,22671.0,92.6
2018,North Carolina,"Mecklenburg County, NC",654.0,1093901.0,59.8
2018,North Carolina,"Mitchell County, NC",20.0,15000.0,133.3
2018,North Carolina,"Montgomery County, NC",23.0,27271.0,84.3
2018,North Carolina,"Moore County, NC",71.0,98682.0,71.9
2018,North Carolina,"Nash County, NC",89.0,94016.0,94.7
2018,North Carolina,"New Hanover County, NC",207.0,232274.0,89.1
2018,North Carolina,"Northampton County, NC",18.0,19676.0,Unreliable
2018,North Carolina,"Onslow County, NC",156.0,197683.0,78.9
2018,North Carolina,"Orange County, NC",78.0,146027.0,53.4
2018,North Carolina,"Pamlico County, NC",15.0,12670.0,Unreliable
2018,North Carolina,"Pasquotank County, NC",34.0,39639.0,85.8
2018,North Carolina,"Pender County, NC",60.0,62162.0,96.5
