"cs_code","year","state","cs_name","total_deaths","population","total_deaths_lag1","pop_lag1","covid_deaths","num_counties","death_offset","death_offset_lag1","total_death_rate","death_rate_lag1","time","time_orig_vals","fitted_deaths","fitted_death_rate","pred_deaths_lwr_ci","pred_deaths_upr_ci","pred_death_rate_lwr_ci","pred_death_rate_upr_ci","pred_death_std_err","pred_death_rate_std_err","covid_deaths_2020","covid_excess_ratio"
"36CS021",2020,"NY","Livingston",590,62709,618,62914,36,1,62.709,62.914,9.4085378494315,9.82293289251995,22,22,599.671787341816,9.56277069227409,544,662,8.67499083066227,10.5566984005486,29.9840927963616,0.478146562636329,36,-3.72216620648331
"36CS022",2011,"NY","Madison",584,72887,608,73440,0,1,72.887,73.44,8.01240276043739,8.27886710239651,13,13,608.127437055078,8.3434280057497,550,664,7.54592725726124,9.10999217967539,29.0055314872329,0.397952055747017,74,0.606273770445814
"36CS022",2012,"NY","Madison",632,72414,584,72887,0,1,72.414,72.887,8.72759411163587,8.01240276043739,14,14,608.157729937316,8.39834465624487,548.975,665.025,7.58106167315712,9.18365233242191,30.1534872243957,0.416404110039435,74,0.606273770445814
"36CS022",2013,"NY","Madison",584,72457,632,72414,0,1,72.457,72.414,8.05995279959148,8.72759411163587,15,15,603.658912445581,8.33127113247279,545,658,7.52170252701602,9.08124818858081,29.3265518881038,0.404744219165903,74,0.606273770445814
"36CS022",2014,"NY","Madison",626,72210,584,72457,0,1,72.21,72.457,8.66915939620551,8.05995279959148,16,16,609.179585962345,8.43622193549848,554,670,7.6720675806675,9.27849328347874,29.7399098390906,0.411853065213829,74,0.606273770445814
"36CS022",2015,"NY","Madison",611,71636,626,72210,0,1,71.636,72.21,8.52923111284829,8.66915939620551,17,17,600.455036151894,8.38202909363859,539,658.025,7.52414986878106,9.1856748003797,29.5914310027209,0.413080448415892,74,0.606273770445814
"36CS022",2016,"NY","Madison",625,71387,611,71636,0,1,71.387,71.636,8.75509546556096,8.52923111284829,18,18,601.175563471152,8.42135911960374,541.975,659,7.59206858391584,9.23137265888747,30.1305899618884,0.422073906480009,74,0.606273770445814
"36CS022",2017,"NY","Madison",568,70942,625,71387,0,1,70.942,71.387,8.00654055425559,8.75509546556096,19,19,596.979349102543,8.41503409972292,542,651,7.64004397958896,9.17651038876829,28.2350088848353,0.398001309306691,74,0.606273770445814
"36CS022",2018,"NY","Madison",611,71117,568,70942,0,1,71.117,70.942,8.59147601839223,8.00654055425559,20,20,606.719456287543,8.53128585693355,549,664.025,7.71967321456192,9.33707833570032,29.9079797253384,0.420546138410484,74,0.606273770445814
"36CS022",2019,"NY","Madison",595,70941,611,71117,0,1,70.941,71.117,8.38725137790558,8.59147601839223,21,21,601.546929586681,8.47953834294246,549,663.025,7.73882522095826,9.34614679804344,29.8823847093219,0.421228692988849,74,0.606273770445814
"36CS022",2020,"NY","Madison",725,70706,595,70941,74,1,70.706,70.941,10.25372669929,8.38725137790558,22,22,602.942930063451,8.52746485536519,545,660.025,7.70797386360422,9.33478064096399,29.6565051767618,0.41943406750151,74,0.606273770445814
"36CS023",2011,"NY","Monroe",6537,746751,6244,744580,0,1,746.751,744.58,8.75392199006094,8.38593569529131,13,13,6369.5037741367,8.52962202144583,6152.9,6582.025,8.23956044250359,8.81421651929492,108.879640797443,0.145804479401357,729,0.847372695943733
"36CS023",2012,"NY","Monroe",6428,747344,6537,746751,0,1,747.344,746.751,8.60112612130425,8.75392199006094,14,14,6414.99590097175,8.58372570191472,6186.925,6640,8.27855043995804,8.88479736239269,114.431516160937,0.153117595325496,729,0.847372695943733
"36CS023",2013,"NY","Monroe",6305,748290,6428,747344,0,1,748.29,747.344,8.42587766774914,8.60112612130425,15,15,6514.04595071253,8.7052425539731,6302,6751.2,8.42186852690802,9.02217054885138,117.925243553139,0.157592970042549,729,0.847372695943733
"36CS023",2014,"NY","Monroe",6561,747364,6305,748290,0,1,747.364,748.29,8.77885474815485,8.42587766774914,16,16,6600.28841244957,8.83142406170162,6376.975,6819.1,8.53262265776783,9.1242018614758,111.398492697052,0.149055202949369,729,0.847372695943733
"36CS023",2015,"NY","Monroe",6670,745577,6561,747364,0,1,745.577,747.364,8.94609141644659,8.77885474815485,17,17,6627.74962621987,8.88942339452514,6408.975,6851.125,8.5959934386388,9.18902407128975,114.917605701216,0.154132444672,729,0.847372695943733
"36CS023",2016,"NY","Monroe",6617,743770,6670,745577,0,1,743.77,745.577,8.89656748726085,8.94609141644659,18,18,6673.4914969522,8.97252039871493,6448.95,6906.1,8.67062398322062,9.2852629172997,116.043094714123,0.156020133528003,729,0.847372695943733
"36CS023",2017,"NY","Monroe",6760,742724,6617,743770,0,1,742.724,743.77,9.10163129237779,8.89656748726085,19,19,6748.0899373149,9.08559564160428,6518.95,6974.075,8.77708273867547,9.3898608365961,116.989584916688,0.15751421108876,729,0.847372695943733
"36CS023",2018,"NY","Monroe",6805,742864,6760,742724,0,1,742.864,742.724,9.16049236468586,9.10163129237779,20,20,6808.62786321816,9.16537598163077,6580.9,7020.075,8.85882207241164,9.45001373064249,115.575366303968,0.155580787740377,729,0.847372695943733
"36CS023",2019,"NY","Monroe",6947,741770,6805,742864,0,1,741.77,742.864,9.36543672566968,9.16049236468586,21,21,6873.20703802505,9.26595445761496,6650,7116.075,8.96504307265055,9.59337126063335,121.774147268388,0.164166988781411,729,0.847372695943733
"36CS023",2020,"NY","Monroe",7791,741462,6947,741770,729,1,741.462,741.77,10.507618731641,9.36543672566968,22,22,6930.69378115482,9.34733510436788,6708.9,7159,9.04820476302225,9.65524868435604,117.265451220937,0.158154364243801,729,0.847372695943733
"36CS024",2011,"NY","Montgomery",559,49911,566,50307,0,1,49.911,50.307,11.1999358858769,11.2509193551593,13,13,586.459821205164,11.7501116227919,532,646.025,10.65897297189,12.9435395003106,29.5782505213527,0.592619873802423,39,0.590783389208009
"36CS024",2012,"NY","Montgomery",603,49829,559,49911,0,1,49.829,49.911,12.1013867426599,11.1999358858769,14,14,587.554788360576,11.7914224319287,527,644.05,10.5761705031207,12.9252041983584,29.1186553104206,0.584371657276297,39,0.590783389208009
"36CS024",2013,"NY","Montgomery",597,49743,603,49829,0,1,49.743,49.829,12.0016886798142,12.1013867426599,15,15,580.335660636528,11.6666799476615,524,637.025,10.5341455079107,12.806324507971,28.9314193745662,0.581617903515394,39,0.590783389208009
"36CS024",2014,"NY","Montgomery",561,49679,597,49743,0,1,49.679,49.743,11.2924978361078,12.0016886798142,16,16,582.047650302304,11.716170822728,525,642.025,10.5678455685501,12.923468668854,30.323794427949,0.610394622032427,39,0.590783389208009
"36CS024",2015,"NY","Montgomery",612,49564,561,49679,0,1,49.564,49.679,12.3476716971996,11.2924978361078,17,17,588.466346367524,11.8728582513018,528.975,645.025,10.6725647647486,13.013981922363,29.3862199836067,0.592894439181799,39,0.590783389208009
"36CS024",2016,"NY","Montgomery",580,49169,612,49564,0,1,49.169,49.564,11.7960503569322,12.3476716971996,18,18,576.283577867027,11.7204656972285,521,636.025,10.5961073033822,12.9354878073583,28.8284139774017,0.586312798255034,39,0.590783389208009
"36CS024",2017,"NY","Montgomery",583,49163,580,49169,0,1,49.163,49.169,11.8585114822122,11.7960503569322,19,19,582.554447600041,11.8494487236345,526.975,644,10.7189349714216,13.0992819803511,29.7859433024777,0.605860978835257,39,0.590783389208009
"36CS024",2018,"NY","Montgomery",597,49394,583,49163,0,1,49.394,49.163,12.0864882374377,11.8585114822122,20,20,586.360682233333,11.8710912708696,529.975,642,10.7295420496417,12.9975300643803,28.9749659646505,0.586609020622959,39,0.590783389208009
"36CS024",2019,"NY","Montgomery",562,49221,597,49394,0,1,49.221,49.394,11.4178907376933,12.0864882374377,21,21,583.937025427625,11.8635750071641,528,648.025,10.7271286645944,13.1656203652912,30.4237052451019,0.618104167836938,39,0.590783389208009
"36CS024",2020,"NY","Montgomery",664,49770,562,49221,39,1,49.77,49.221,13.3413703033956,11.4178907376933,22,22,597.985957099636,12.0149880871938,540.95,661.025,10.8689973879847,13.2815953385574,30.0018357629854,0.602809639601876,39,0.590783389208009
"36CS025",2011,"NY","Nassau",10769,1346223,10634,1341669,0,1,1346.223,1341.669,7.99941762991718,7.92594894866021,13,13,10791.6600790931,8.01624996682797,10486.775,11090,7.78977554238785,8.23786252351951,154.216445890778,0.114554903526962,3004,0.923368171276823
"36CS025",2012,"NY","Nassau",11015,1349616,10769,1346223,0,1,1349.616,1346.223,8.16158077556875,7.99941762991718,14,14,10822.4070487876,8.01887873942482,10516.825,11123.025,7.79245726191746,8.24162206138635,162.371008016346,0.12030904199146,3004,0.923368171276823
"36CS025",2013,"NY","Nassau",10785,1352193,11015,1349616,0,1,1352.193,1349.616,7.97593242976409,8.16158077556875,15,15,10832.3492249681,8.01094904719083,10521.975,11179.05,7.78141507906046,8.26734793036201,162.420637048804,0.120116460482197,3004,0.923368171276823
"36CS025",2014,"NY","Nassau",10619,1354705,10785,1352193,0,1,1354.705,1352.193,7.83860692918384,7.97593242976409,16,16,10897.8890233854,8.04447390641167,10574.875,11196.025,7.80603526228958,8.2645483703094,157.796299297772,0.11648019258641,3004,0.923368171276823
"36CS025",2015,"NY","Nassau",10958,1354840,10619,1354705,0,1,1354.84,1354.705,8.08803991615246,7.83860692918384,17,17,10936.7341923686,8.07234373975424,10633.875,11249.025,7.8488050249476,8.30284387824392,158.265489213777,0.116814892691223,3004,0.923368171276823
"36CS025",2016,"NY","Nassau",11017,1355952,10958,1354840,0,1,1355.952,1354.84,8.12491887618441,8.08803991615246,18,18,10920.7232922293,8.0539158408478,10610,11234.225,7.82476075849293,8.28511997474837,160.806028150967,0.118592714307709,3004,0.923368171276823
"36CS025",2017,"NY","Nassau",10973,1357293,11017,1355952,0,1,1357.293,1355.952,8.08447402292652,8.12491887618441,19,19,10941.0522509196,8.06093618026441,10617.925,11276,7.82286875420414,8.30771248359787,163.929047568259,0.120776462833198,3004,0.923368171276823
"36CS025",2018,"NY","Nassau",11039,1357534,10973,1357293,0,1,1357.534,1357.293,8.13165637103748,8.08447402292652,20,20,10965.11841101,8.07723299085692,10638.95,11274.125,7.83696761922722,8.30485645295072,159.025643879883,0.117143028373421,3004,0.923368171276823
"36CS025",2019,"NY","Nassau",10901,1356924,11039,1357534,0,1,1356.924,1357.534,8.03361131500364,8.13165637103748,21,21,10968.0664772395,8.08303668977743,10641.925,11291.05,7.84268315690488,8.32106293351728,163.152159465139,0.120236770419816,3004,0.923368171276823
"36CS025",2020,"NY","Nassau",14273,1359397,10901,1356924,3004,1,1359.397,1356.924,10.4995082378437,8.03361131500364,22,22,11019.6931464119,8.10630974352003,10700.95,11316.075,7.87183582132372,8.32433424525727,162.317201719269,0.119403825166062,3004,0.923368171276823
"36CS026",2011,"NY","New York (county)",9971,1608293,9868,1588767,0,1,1608.293,1588.767,6.19974096759732,6.21110584497286,13,13,9806.81528347132,6.09765464593287,9509.875,10068.05,5.91302393282816,6.2600844497862,143.319934159654,0.0891130746447655,3073,0.772708159431725
"36CS026",2012,"NY","New York (county)",9714,1623911,9971,1608293,0,1,1623.911,1608.293,5.98185491692587,6.19974096759732,14,14,9915.85155615766,6.10615455905999,9615.975,10231.025,5.92149138715114,6.30023751301642,152.589935970756,0.0939644697097048,3073,0.772708159431725
"36CS026",2013,"NY","New York (county)",10076,1627491,9714,1623911,0,1,1627.491,1623.911,6.19112486643551,5.98185491692587,15,15,9982.13415006695,6.13344967810387,9708,10284.125,5.96500994475545,6.31900575794275,146.664005381261,0.0901166306795311,3073,0.772708159431725
"36CS026",2014,"NY","New York (county)",9912,1630678,10076,1627491,0,1,1630.678,1627.491,6.07845325686616,6.19112486643551,16,16,9982.85842482094,6.12190660867501,9718,10282.1,5.95948433718981,6.30541406703224,148.834798959724,0.091271728054051,3073,0.772708159431725
"36CS026",2015,"NY","New York (county)",10110,1636063,9912,1630678,0,1,1636.063,1630.678,6.17946863904385,6.07845325686616,17,17,10044.8883152843,6.13967085331329,9755.975,10330,5.96308027258119,6.31393778845925,147.432993860529,0.0901144967281386,3073,0.772708159431725
"36CS026",2016,"NY","New York (county)",9916,1635443,10110,1636063,0,1,1635.443,1636.063,6.06318899527529,6.17946863904385,18,18,10038.3105694365,6.13797641950008,9753.9,10334.2,5.9640721199088,6.31889952752863,149.776884448553,0.0915818432366965,3073,0.772708159431725
"36CS026",2017,"NY","New York (county)",9915,1630698,9916,1635443,0,1,1630.698,1635.443,6.08021840953996,6.06318899527529,19,19,10038.7679392884,6.15611715920935,9741.95,10329.1,5.97409820825193,6.33415874674526,153.085011662788,0.0938769849860535,3073,0.772708159431725
"36CS026",2018,"NY","New York (county)",10283,1629055,9915,1630698,0,1,1629.055,1630.698,6.31224851217424,6.08021840953996,20,20,10038.3989666014,6.16209947890118,9753.95,10338.025,5.98748967959952,6.34602576340271,147.193728754947,0.0903552849688602,3073,0.772708159431725
"36CS026",2019,"NY","New York (county)",9965,1628706,10283,1629055,0,1,1628.706,1629.055,6.11835407986463,6.31224851217424,21,21,10013.974794874,6.14842383761953,9721.75,10305.05,5.9690023859432,6.32713945917802,146.025901383538,0.0896576186147398,3073,0.772708159431725
"36CS026",2020,"NY","New York (county)",14013,1625616,9965,1628706,3073,1,1625.616,1628.706,8.62011692798299,6.11835407986463,22,22,10036.0781020095,6.1737077526362,9764.8,10325.05,6.0068306414307,6.35146922766508,143.888349052288,0.0885131230575288,3073,0.772708159431725
"36CS027",2011,"NY","Niagara",2313,215719,2243,216475,0,1,215.719,216.475,10.7222822282692,10.3614736112715,13,13,2321.30846039806,10.7607974281267,2190.975,2444.025,10.156615782569,11.3296696164918,65.0532389577867,0.301564715939656,262,0.776711617588172
"36CS027",2012,"NY","Niagara",2280,214713,2313,215719,0,1,214.713,215.719,10.6188260608347,10.7222822282692,14,14,2325.95623859976,10.8328617205281,2202.975,2458.05,10.2600913777927,11.4480725433486,63.6977377761393,0.296664560488369,262,0.776711617588172
"36CS027",2013,"NY","Niagara",2427,214105,2280,214713,0,1,214.105,214.713,11.3355596553093,10.6188260608347,15,15,2351.05733862145,10.9808614400479,2244.975,2477,10.4853926811611,11.5690899325098,59.6614363469988,0.27865503536582,262,0.776711617588172
"36CS027",2014,"NY","Niagara",2297,213305,2427,214105,0,1,213.305,214.105,10.7686177070392,11.3355596553093,16,16,2345.52736922022,10.9961199654027,2229.975,2470.025,10.4543962870069,11.5797801270481,61.1312639361434,0.286590862549605,262,0.776711617588172
"36CS027",2015,"NY","Niagara",2376,212358,2297,213305,0,1,212.358,213.305,11.188653123499,10.7686177070392,17,17,2383.36606617246,11.2233401434015,2256.95,2502,10.628043210051,11.7819907891391,63.1750820418224,0.297493299248544,262,0.776711617588172
"36CS027",2016,"NY","Niagara",2441,211554,2376,212358,0,1,211.554,212.358,11.5384251774961,11.188653123499,18,18,2388.14175616692,11.2885681961434,2266.975,2513.025,10.7158219650775,11.8788819875776,63.7213479548666,0.301206065377476,262,0.776711617588172
"36CS027",2017,"NY","Niagara",2424,210848,2441,211554,0,1,210.848,211.554,11.4964334496889,11.5384251774961,19,19,2396.50464636582,11.3660297767388,2274.925,2523.025,10.7894075352861,11.9660845727728,64.7717381429745,0.307196360140834,262,0.776711617588172
"36CS027",2018,"NY","Niagara",2409,210060,2424,210848,0,1,210.06,210.848,11.4681519565838,11.4964334496889,20,20,2417.95894286604,11.510801403723,2293,2548,10.9159287822527,12.1298676568599,66.1542590086608,0.314930300907649,262,0.776711617588172
"36CS027",2019,"NY","Niagara",2402,209281,2409,210060,0,1,209.281,210.06,11.4773916409039,11.4681519565838,21,21,2439.17918158949,11.6550436092597,2304,2567.025,11.0091217071784,12.2659247614451,66.4730400693097,0.317625776201899,262,0.776711617588172
"36CS027",2020,"NY","Niagara",2808,209477,2402,209281,262,1,209.477,209.281,13.4048129388907,11.4773916409039,22,22,2470.68046715516,11.7945190505648,2342.975,2596.025,11.184879485576,12.3928880020241,65.5073199342254,0.31271843655497,262,0.776711617588172
"36CS028",2011,"NY","Oneida",2456,234218,2447,234756,0,1,234.218,234.756,10.4859575267486,10.4235887474655,13,13,2449.77169541726,10.4593656141597,2328.9,2574,9.94330068568599,10.9897616750207,64.6681827319885,0.276102531538945,272,0.931476793615777
"36CS028",2012,"NY","Oneida",2519,233765,2456,234218,0,1,233.765,234.218,10.7757790943897,10.4859575267486,14,14,2475.79916082633,10.5909745292338,2342.975,2599,10.0227792868907,11.1180031227943,65.0045719112846,0.278076580802449,272,0.931476793615777
"36CS028",2013,"NY","Oneida",2466,233347,2519,233765,0,1,233.347,233.765,10.5679524484994,10.7757790943897,15,15,2494.03000173211,10.688073991661,2362,2624,10.1222642673786,11.2450556467407,67.2100711550335,0.288026291981613,272,0.931476793615777
"36CS028",2014,"NY","Oneida",2465,232598,2466,233347,0,1,232.598,233.347,10.5976835570383,10.5679524484994,16,16,2527.4277212853,10.8660767559708,2403,2664,10.3311292444475,11.4532369151927,65.2651011907086,0.280591841678383,272,0.931476793615777
"36CS028",2015,"NY","Oneida",2599,231264,2465,232598,0,1,231.264,232.598,11.2382385498824,10.5976835570383,17,17,2545.78598324392,11.008137813252,2420.975,2687,10.468447315622,11.6187560536876,67.4270058071105,0.291558590213395,272,0.931476793615777
"36CS028",2016,"NY","Oneida",2507,230375,2599,231264,0,1,230.375,231.264,10.8822571893652,11.2382385498824,18,18,2545.95388793905,11.0513462308803,2409.975,2675.05,10.4610960390667,11.6117200217037,67.3295900009029,0.292260835598059,272,0.931476793615777
"36CS028",2017,"NY","Oneida",2609,230011,2507,230375,0,1,230.011,230.375,11.342935772637,10.8822571893652,19,19,2589.9578336115,11.2601477042902,2454.925,2723.025,10.6730765050367,11.8386729330336,68.2931987242653,0.296912750800028,272,0.931476793615777
"36CS028",2018,"NY","Oneida",2595,229474,2609,230011,0,1,229.474,230.011,11.3084706764165,11.342935772637,20,20,2600.99243004361,11.3345844411289,2465.975,2739.05,10.7462065419176,11.9362106382422,68.5682821741971,0.298806323043993,272,0.931476793615777
"36CS028",2019,"NY","Oneida",2642,228671,2595,229474,0,1,228.671,229.474,11.5537169120702,11.3084706764165,21,21,2628.28128590118,11.4937236724428,2501,2760.025,10.9371105212292,12.0698514459639,68.6947526383205,0.30040867726262,272,0.931476793615777
"36CS028",2020,"NY","Oneida",2942,228314,2642,228671,272,1,228.314,228.671,12.8857625901171,11.5537169120702,22,22,2649.99057811826,11.6067809162743,2515.975,2784.025,11.0198016766383,12.19384269033,68.7098336866365,0.300944461078324,272,0.931476793615777
"36CS029",2011,"NY","Onondaga",4128,467614,4015,467533,0,1,467.614,467.533,8.82779386417002,8.58762910853351,13,13,4120.28723194004,8.81129998661297,3949.975,4280.05,8.44708456119791,9.15295521519886,83.6541459051919,0.178895725759263,527,0.84204213692494
"36CS029",2012,"NY","Onondaga",4141,467030,4128,467614,0,1,467.03,467.614,8.86666809412672,8.82779386417002,14,14,4153.5590985525,8.89355951127872,3979.975,4324.025,8.52188296255059,9.25855940731859,88.9215848050643,0.190398014699408,527,0.84204213692494
"36CS029",2013,"NY","Onondaga",4110,468146,4141,467030,0,1,468.146,467.03,8.77931243671846,8.86666809412672,15,15,4214.93486223598,9.00346230072665,4062.925,4382,8.67875619998889,9.36032776099764,86.1468691193073,0.184017099621288,527,0.84204213692494
"36CS029",2014,"NY","Onondaga",4252,467285,4110,468146,0,1,467.285,468.146,9.09937190365623,8.77931243671846,16,16,4267.16560399027,9.13182662398808,4110.975,4434,8.79757535551109,9.48885583744396,85.2236806688537,0.182380518674585,527,0.84204213692494
"36CS029",2015,"NY","Onondaga",4406,466277,4252,467285,0,1,466.277,467.285,9.44931875258698,9.09937190365623,17,17,4292.61525928448,9.20614840381251,4125.825,4469.025,8.8484420205157,9.58448518798911,87.1091332817696,0.186818421843174,527,0.84204213692494
"36CS029",2016,"NY","Onondaga",4441,464109,4406,466277,0,1,464.109,466.277,9.56887282944308,9.44931875258698,18,18,4305.51894748893,9.27695637768051,4145.975,4489.025,8.93319241816039,9.672350676242,86.6028242331921,0.186600182787216,527,0.84204213692494
"36CS029",2017,"NY","Onondaga",4325,461795,4441,464109,0,1,461.795,464.109,9.36562760532271,9.56887282944308,19,19,4331.79900893413,9.38035060781112,4165.975,4504.075,9.0212648469559,9.75340789744367,86.5162693130943,0.187347782702485,527,0.84204213692494
"36CS029",2018,"NY","Onondaga",4285,461649,4325,461795,0,1,461.649,461.795,9.28194364116461,9.36562760532271,20,20,4399.73536377377,9.53047740550455,4235,4573.15,9.17363624745207,9.90611915112997,87.644623223447,0.189851214284981,527,0.84204213692494
"36CS029",2019,"NY","Onondaga",4449,460528,4285,461649,0,1,460.528,461.649,9.66065038390717,9.28194364116461,21,21,4451.38462380035,9.66582840522259,4281.95,4616.1,9.29791456762672,10.0234947712191,88.2065266425469,0.191533471672834,527,0.84204213692494
"36CS029",2020,"NY","Onondaga",5119,461497,4449,460528,527,1,461.497,460.528,11.092163112653,9.66065038390717,22,22,4493.1405840751,9.73601255062351,4325.975,4685.025,9.37378791194742,10.1517994699857,90.0928042874923,0.195218613094976,527,0.84204213692494
"36CS030",2011,"NY","Ontario",1066,108599,983,108176,0,1,108.599,108.176,9.81592832346523,9.0870433367845,13,13,1026.99993724544,9.45680841670214,948,1106.05,8.72936214882273,10.1847162496892,40.664098956499,0.374442664817346,80,46.6860954216469
"36CS030",2012,"NY","Ontario",1026,108611,1066,108599,0,1,108.611,108.599,9.44655697857491,9.81592832346523,14,14,1025.77887368622,9.44452103089211,950,1102.025,8.74681201719899,10.1465321192144,39.1158316706585,0.360146133178577,80,46.6860954216469
"36CS030",2013,"NY","Ontario",1009,109044,1026,108611,0,1,109.044,108.611,9.25314551923994,9.44655697857491,15,15,1045.44386724112,9.58735801365613,965.975,1121.05,8.85858002274311,10.280712372987,40.0384887399685,0.367177366383923,80,46.6860954216469
"36CS030",2014,"NY","Ontario",1024,109334,1009,109044,0,1,109.334,109.044,9.36579655002104,9.25314551923994,16,16,1061.30024189439,9.70695521881932,984,1140,8.99994512228584,10.4267656904531,40.7360506409473,0.372583557182096,80,46.6860954216469
"36CS030",2015,"NY","Ontario",1062,109271,1024,109334,0,1,109.271,109.334,9.71895562409056,9.36579655002104,17,17,1069.04982678461,9.78347252962459,997.975,1149.025,9.13302706115987,10.5153700432869,40.1435352132746,0.367375929691086,80,46.6860954216469
"36CS030",2016,"NY","Ontario",1107,109229,1062,109271,0,1,109.229,109.271,10.1346711953785,9.71895562409056,18,18,1073.22241582122,9.8254347821661,997,1152,9.12761263034542,10.5466496992557,39.6228107424389,0.362749917535077,80,46.6860954216469
"36CS030",2017,"NY","Ontario",1086,109538,1107,109229,0,1,109.538,109.229,9.91436761671749,10.1346711953785,19,19,1079.87092381097,9.85841373597259,997.95,1156.025,9.11053698259965,10.5536434844529,40.4618135326922,0.369386090057261,80,46.6860954216469
"36CS030",2018,"NY","Ontario",1102,109738,1086,109538,0,1,109.738,109.538,10.0421002752009,9.91436761671749,20,20,1095.77557109086,9.98537945917422,1020,1174.025,9.29486595345277,10.6984362754925,40.2343333059786,0.366639936083932,80,46.6860954216469
"36CS030",2019,"NY","Ontario",1100,109777,1102,109738,0,1,109.777,109.738,10.0203139091066,10.0421002752009,21,21,1104.55834242531,10.0618375654765,1024,1179,9.32800131175019,10.7399546353061,40.3097901654571,0.367197046425546,80,46.6860954216469
"36CS030",2020,"NY","Ontario",1122,110249,1100,109777,80,1,110.249,109.777,10.1769630563543,10.0203139091066,22,22,1120.28642769807,10.1614203094637,1047.975,1198.025,9.50552839481537,10.8665384720043,39.1386896565027,0.355002672645581,80,46.6860954216469
"36CS031",2011,"NY","Orange",2571,374097,2494,373445,0,1,374.097,373.445,6.87254909822853,6.67835959779887,13,13,2561.03608555869,6.84591452366282,2444.975,2690.025,6.53567122965434,7.19071524230347,62.9537906384973,0.168281998087387,628,0.98519405360694
"36CS031",2012,"NY","Orange",2481,373699,2571,374097,0,1,373.699,374.097,6.63903301855236,6.87254909822853,14,14,2576.99095009717,6.89590004280764,2443.975,2699.075,6.53995595385591,7.22259090872601,62.9409776430798,0.168426936232315,628,0.98519405360694
"36CS031",2013,"NY","Orange",2647,374320,2481,373699,0,1,374.32,373.699,7.07148963453729,6.63903301855236,15,15,2616.68918767717,6.99051396579709,2487,2741,6.64404787347724,7.32261166916008,64.399702154883,0.172044513130164,628,0.98519405360694
"36CS031",2014,"NY","Orange",2638,374845,2647,374320,0,1,374.845,374.32,7.03757553121957,7.07148963453729,16,16,2630.16813936977,7.01668193351857,2499.975,2758,6.66935666742253,7.35770785257907,63.417241208385,0.169182572018794,628,0.98519405360694
"36CS031",2015,"NY","Orange",2708,375803,2638,374845,0,1,375.803,374.845,7.20590309284386,7.03757553121957,17,17,2665.15681357622,7.09189871708374,2535.95,2797.025,6.74808343733286,7.44279582653678,65.0365532393688,0.173060229001282,628,0.98519405360694
"36CS031",2016,"NY","Orange",2768,377799,2708,375803,0,1,377.799,375.803,7.32664723834632,7.20590309284386,18,18,2699.91207558053,7.14642462150648,2577.975,2817.025,6.82366814099561,7.45641200744311,63.7398462423545,0.168713644669135,628,0.98519405360694
"36CS031",2017,"NY","Orange",2717,379758,2768,377799,0,1,379.758,377.799,7.15455632271078,7.32664723834632,19,19,2736.71107934683,7.20646063900386,2604.95,2865.025,6.85949999736674,7.54434402961886,64.8739825246501,0.170829798252177,628,0.98519405360694
"36CS031",2018,"NY","Orange",2824,382126,2717,379758,0,1,382.126,379.758,7.39023254109901,7.15455632271078,20,20,2789.01320219945,7.29867426503155,2655.975,2916.025,6.95052155571723,7.63105624846255,68.2983846686607,0.178732629207802,628,0.98519405360694
"36CS031",2019,"NY","Orange",2750,384940,2824,382126,0,1,384.94,382.126,7.14397048890736,7.39023254109901,21,21,2828.32246659447,7.34743717616894,2691.975,2964.025,6.99323271159142,7.69996622850314,68.25178152753,0.177304986562919,628,0.98519405360694
"36CS031",2020,"NY","Orange",3516,386402,2750,384940,628,1,386.402,384.94,9.09933178399698,7.14397048890736,22,22,2878.56212905387,7.44965639166947,2758.975,3004,7.14016749395707,7.77428688257307,62.6528527359765,0.162144224760681,628,0.98519405360694
"36CS032",2011,"NY","Oswego",1012,121981,1026,122137,0,1,121.981,122.137,8.29637402546298,8.40040282633436,13,13,1029.10162425742,8.43657310775797,954,1108,7.82089013862815,9.08338183815512,40.1207416794968,0.328909762007992,60,1.64252878126665
"36CS032",2012,"NY","Oswego",1057,121458,1012,121981,0,1,121.458,121.981,8.70259678242685,8.29637402546298,14,14,1046.04220511941,8.61237798349559,966,1121,7.9533665958603,9.22952790264948,39.3552811850857,0.324023787523964,60,1.64252878126665
"36CS032",2013,"NY","Oswego",1085,121170,1057,121458,0,1,121.17,121.458,8.95436164067013,8.70259678242685,15,15,1057.26564050248,8.72547363623406,975.975,1137.025,8.05459272097054,9.38371709168936,40.452581751606,0.33384981226051,60,1.64252878126665
"36CS032",2014,"NY","Oswego",1077,120590,1085,121170,0,1,120.59,121.17,8.93108881333444,8.95436164067013,16,16,1068.47034926732,8.8603561594437,990,1146.025,8.20963595654698,9.50348287586035,39.2046103471578,0.325106645220647,60,1.64252878126665
"36CS032",2015,"NY","Oswego",1058,119735,1077,120590,0,1,119.735,120.59,8.83617989727314,8.93108881333444,17,17,1081.70400257457,9.0341504370031,1005,1167,8.39353572472544,9.74652357289013,40.9082231552743,0.341656350735159,60,1.64252878126665
"36CS032",2016,"NY","Oswego",1068,118895,1058,119735,0,1,118.895,119.735,8.98271584170907,8.83617989727314,18,18,1096.34968129921,9.22115884855722,1020.975,1169,8.5871987888473,9.83220488666471,39.6120434335946,0.333168286585597,60,1.64252878126665
