Year,State,County,Deaths,Population,CrudeRate
2019,Kentucky,"Franklin County, KY",458,50991,898.2
2019,Kentucky,"Fulton County, KY",86,5969,1440.8
2019,Kentucky,"Gallatin County, KY",65,8869,732.9
2019,Kentucky,"Garrard County, KY",137,17666,775.5
2019,Kentucky,"Grant County, KY",184,25069,734
2019,Kentucky,"Graves County, KY",416,37266,1116.3
2019,Kentucky,"Grayson County, KY",235,26427,889.2
2019,Kentucky,"Green County, KY",120,10941,1096.8
2019,Kentucky,"Greenup County, KY",390,35098,1111.2
2019,Kentucky,"Hancock County, KY",79,8722,905.8
2019,Kentucky,"Hardin County, KY",767,110958,691.3
2019,Kentucky,"Harlan County, KY",369,26010,1418.7
2019,Kentucky,"Harrison County, KY",186,18886,984.9
2019,Kentucky,"Hart County, KY",180,19035,945.6
2019,Kentucky,"Henderson County, KY",420,45210,929
2019,Kentucky,"Henry County, KY",152,16126,942.6
2019,Kentucky,"Hickman County, KY",58,4380,1324.2
2019,Kentucky,"Hopkins County, KY",470,44686,1051.8
2019,Kentucky,"Jackson County, KY",138,13329,1035.3
2019,Kentucky,"Jefferson County, KY",6106,766757,796.3
2019,Kentucky,"Jessamine County, KY",365,54115,674.5
2019,Kentucky,"Johnson County, KY",246,22188,1108.7
2019,Kentucky,"Kenton County, KY",1138,166998,681.4
2019,Kentucky,"Knott County, KY",140,14806,945.6
2019,Kentucky,"Knox County, KY",333,31145,1069.2
2019,Kentucky,"Larue County, KY",140,14398,972.4
2019,Kentucky,"Laurel County, KY",569,60813,935.7
2019,Kentucky,"Lawrence County, KY",161,15317,1051.1
2019,Kentucky,"Lee County, KY",88,7403,1188.7
2019,Kentucky,"Leslie County, KY",142,9877,1437.7
2019,Kentucky,"Letcher County, KY",275,21553,1275.9
2019,Kentucky,"Lewis County, KY",150,13275,1129.9
2019,Kentucky,"Lincoln County, KY",254,24549,1034.7
2019,Kentucky,"Livingston County, KY",104,9194,1131.2
2019,Kentucky,"Logan County, KY",275,27102,1014.7
2019,Kentucky,"Lyon County, KY",89,8210,1084
2019,Kentucky,"McCracken County, KY",609,65418,930.9
2019,Kentucky,"McCreary County, KY",182,17231,1056.2
2019,Kentucky,"McLean County, KY",91,9207,988.4
2019,Kentucky,"Madison County, KY",616,92987,662.5
2019,Kentucky,"Magoffin County, KY",136,12161,1118.3
2019,Kentucky,"Marion County, KY",167,19273,866.5
2019,Kentucky,"Marshall County, KY",360,31100,1157.6
2019,Kentucky,"Martin County, KY",104,11195,929
2019,Kentucky,"Mason County, KY",206,17070,1206.8
2019,Kentucky,"Meade County, KY",213,28572,745.5
2019,Kentucky,"Menifee County, KY",61,6489,940.1
2019,Kentucky,"Mercer County, KY",223,21933,1016.7
2019,Kentucky,"Metcalfe County, KY",126,10071,1251.1
2019,Kentucky,"Monroe County, KY",126,10650,1183.1
2019,Kentucky,"Montgomery County, KY",259,28157,919.8
2019,Kentucky,"Morgan County, KY",117,13309,879.1
2019,Kentucky,"Muhlenberg County, KY",317,30622,1035.2
2019,Kentucky,"Nelson County, KY",355,46233,767.8
2019,Kentucky,"Nicholas County, KY",74,7269,1018
2019,Kentucky,"Ohio County, KY",221,23994,921.1
2019,Kentucky,"Oldham County, KY",350,66799,524
2019,Kentucky,"Owen County, KY",97,10901,889.8
2019,Kentucky,"Owsley County, KY",60,4415,1359
2019,Kentucky,"Pendleton County, KY",133,14590,911.6
2019,Kentucky,"Perry County, KY",386,25758,1498.6
2019,Kentucky,"Pike County, KY",659,57876,1138.6
2019,Kentucky,"Powell County, KY",147,12359,1189.4
2019,Kentucky,"Pulaski County, KY",623,64979,958.8
2019,Kentucky,"Robertson County, KY",19,2108,Unreliable
2019,Kentucky,"Rockcastle County, KY",186,16695,1114.1
2019,Kentucky,"Rowan County, KY",178,24460,727.7
2019,Kentucky,"Russell County, KY",192,17923,1071.2
2019,Kentucky,"Scott County, KY",317,57004,556.1
2019,Kentucky,"Shelby County, KY",275,49024,560.9
2019,Kentucky,"Simpson County, KY",183,18572,985.4
2019,Kentucky,"Spencer County, KY",114,19351,589.1
2019,Kentucky,"Taylor County, KY",263,25769,1020.6
2019,Kentucky,"Todd County, KY",106,12294,862.2
2019,Kentucky,"Trigg County, KY",152,14651,1037.5
2019,Kentucky,"Trimble County, KY",76,8471,897.2
2019,Kentucky,"Union County, KY",128,14381,890.1
2019,Kentucky,"Warren County, KY",840,132896,632.1
2019,Kentucky,"Washington County, KY",116,12095,959.1
2019,Kentucky,"Wayne County, KY",199,20333,978.7
2019,Kentucky,"Webster County, KY",124,12942,958.1
2019,Kentucky,"Whitley County, KY",365,36264,1006.5
2019,Kentucky,"Wolfe County, KY",98,7157,1369.3
2019,Kentucky,"Woodford County, KY",223,26734,834.1
2019,Louisiana,"Acadia Parish, LA",527,62045,849.4
2019,Louisiana,"Allen Parish, LA",197,25627,768.7
2019,Louisiana,"Ascension Parish, LA",543,126604,428.9
2019,Louisiana,"Assumption Parish, LA",194,21891,886.2
2019,Louisiana,"Avoyelles Parish, LA",409,40144,1018.8
2019,Louisiana,"Beauregard Parish, LA",305,37497,813.4
2019,Louisiana,"Bienville Parish, LA",147,13241,1110.2
2019,Louisiana,"Bossier Parish, LA",911,127039,717.1
2019,Louisiana,"Caddo Parish, LA",2110,240204,878.4
2019,Louisiana,"Calcasieu Parish, LA",1679,203436,825.3
2019,Louisiana,"Caldwell Parish, LA",102,9918,1028.4
2019,Louisiana,"Cameron Parish, LA",44,6973,631
2019,Louisiana,"Catahoula Parish, LA",78,9494,821.6
2019,Louisiana,"Claiborne Parish, LA",147,15670,938.1
2019,Louisiana,"Concordia Parish, LA",202,19259,1048.9
2019,Louisiana,"De Soto Parish, LA",254,27463,924.9
2019,Louisiana,"East Baton Rouge Parish, LA",2825,440059,642
2019,Louisiana,"East Carroll Parish, LA",76,6861,1107.7
2019,Louisiana,"East Feliciana Parish, LA",208,19135,1087
2019,Louisiana,"Evangeline Parish, LA",302,33395,904.3
2019,Louisiana,"Franklin Parish, LA",203,20015,1014.2
2019,Louisiana,"Grant Parish, LA",176,22389,786.1
2019,Louisiana,"Iberia Parish, LA",572,69830,819.1
2019,Louisiana,"Iberville Parish, LA",247,32511,759.7
2019,Louisiana,"Jackson Parish, LA",158,15744,1003.6
2019,Louisiana,"Jefferson Parish, LA",3304,432493,763.9
2019,Louisiana,"Jefferson Davis Parish, LA",331,31368,1055.2
2019,Louisiana,"Lafayette Parish, LA",1419,244390,580.6
2019,Louisiana,"Lafourche Parish, LA",722,97614,739.6
2019,Louisiana,"LaSalle Parish, LA",124,14892,832.7
2019,Louisiana,"Lincoln Parish, LA",308,46742,658.9
2019,Louisiana,"Livingston Parish, LA",812,140789,576.7
2019,Louisiana,"Madison Parish, LA",117,10951,1068.4
2019,Louisiana,"Morehouse Parish, LA",314,24874,1262.4
2019,Louisiana,"Natchitoches Parish, LA",327,38158,857
2019,Louisiana,"Orleans Parish, LA",2540,390144,651
2019,Louisiana,"Ouachita Parish, LA",1283,153279,837
2019,Louisiana,"Plaquemines Parish, LA",151,23197,650.9
2019,Louisiana,"Pointe Coupee Parish, LA",217,21730,998.6
2019,Louisiana,"Rapides Parish, LA",1197,129648,923.3
2019,Louisiana,"Red River Parish, LA",76,8442,900.3
2019,Louisiana,"Richland Parish, LA",184,20122,914.4
2019,Louisiana,"Sabine Parish, LA",228,23884,954.6
2019,Louisiana,"St. Bernard Parish, LA",246,47244,520.7
2019,Louisiana,"St. Charles Parish, LA",374,53100,704.3
2019,Louisiana,"St. Helena Parish, LA",104,10132,1026.5
2019,Louisiana,"St. James Parish, LA",162,21096,767.9
2019,Louisiana,"St. John the Baptist Parish, LA",324,42837,756.4
2019,Louisiana,"St. Landry Parish, LA",823,82124,1002.1
2019,Louisiana,"St. Martin Parish, LA",391,53431,731.8
2019,Louisiana,"St. Mary Parish, LA",457,49348,926.1
2019,Louisiana,"St. Tammany Parish, LA",1841,260419,706.9
2019,Louisiana,"Tangipahoa Parish, LA",1021,134758,757.7
2019,Louisiana,"Tensas Parish, LA",61,4334,1407.5
2019,Louisiana,"Terrebonne Parish, LA",823,110461,745.1
2019,Louisiana,"Union Parish, LA",212,22108,958.9
2019,Louisiana,"Vermilion Parish, LA",488,59511,820
2019,Louisiana,"Vernon Parish, LA",331,47429,697.9
2019,Louisiana,"Washington Parish, LA",461,46194,998
2019,Louisiana,"Webster Parish, LA",392,38340,1022.4
2019,Louisiana,"West Baton Rouge Parish, LA",145,26465,547.9
2019,Louisiana,"West Carroll Parish, LA",111,10830,1024.9
2019,Louisiana,"West Feliciana Parish, LA",87,15568,558.8
2019,Louisiana,"Winn Parish, LA",162,13904,1165.1
2019,Maine,"Androscoggin County, ME",981,108277,906
2019,Maine,"Aroostook County, ME",684,67055,1020.1
2019,Maine,"Cumberland County, ME",2119,295003,718.3
2019,Maine,"Franklin County, ME",281,30199,930.5
2019,Maine,"Hancock County, ME",508,54987,923.9
2019,Maine,"Kennebec County, ME",1049,122302,857.7
2019,Maine,"Knox County, ME",397,39772,998.2
2019,Maine,"Lincoln County, ME",308,34634,889.3
2019,Maine,"Oxford County, ME",540,57975,931.4
2019,Maine,"Penobscot County, ME",1324,152148,870.2
2019,Maine,"Piscataquis County, ME",204,16785,1215.4
2019,Maine,"Sagadahoc County, ME",283,35856,789.3
2019,Maine,"Somerset County, ME",470,50484,931
2019,Maine,"Waldo County, ME",366,39715,921.6
2019,Maine,"Washington County, ME",310,31379,987.9
2019,Maine,"York County, ME",1707,207641,822.1
2019,Maryland,"Allegany County, MD",727,70416,1032.4
2019,Maryland,"Anne Arundel County, MD",3445,579234,594.8
2019,Maryland,"Baltimore County, MD",6470,827370,782
2019,Maryland,"Calvert County, MD",597,92525,645.2
2019,Maryland,"Caroline County, MD",239,33406,715.4
2019,Maryland,"Carroll County, MD",1295,168447,768.8
2019,Maryland,"Cecil County, MD",809,102855,786.5
2019,Maryland,"Charles County, MD",899,163257,550.7
2019,Maryland,"Dorchester County, MD",326,31929,1021
2019,Maryland,"Frederick County, MD",1503,259547,579.1
2019,Maryland,"Garrett County, MD",285,29014,982.3
2019,Maryland,"Harford County, MD",1709,255441,669
2019,Maryland,"Howard County, MD",1422,325690,436.6
2019,Maryland,"Kent County, MD",191,19422,983.4
2019,Maryland,"Montgomery County, MD",4835,1050688,460.2
2019,Maryland,"Prince George's County, MD",4907,909327,539.6
2019,Maryland,"Queen Anne's County, MD",369,50381,732.4
2019,Maryland,"St. Mary's County, MD",685,113510,603.5
2019,Maryland,"Somerset County, MD",215,25616,839.3
2019,Maryland,"Talbot County, MD",401,37181,1078.5
2019,Maryland,"Washington County, MD",1238,151049,819.6
2019,Maryland,"Wicomico County, MD",835,103609,805.9
2019,Maryland,"Worcester County, MD",496,52276,948.8
2019,Maryland,"Baltimore city, MD",4472,593490,753.5
2019,Massachusetts,"Barnstable County, MA",2342,212990,1099.6
2019,Massachusetts,"Berkshire County, MA",1217,124944,974
2019,Massachusetts,"Bristol County, MA",4154,565217,734.9
2019,Massachusetts,"Dukes County, MA",108,17332,623.1
2019,Massachusetts,"Essex County, MA",5478,789034,694.3
2019,Massachusetts,"Franklin County, MA",554,70180,789.4
2019,Massachusetts,"Hampden County, MA",3574,466372,766.3
2019,Massachusetts,"Hampshire County, MA",1055,160830,656
2019,Massachusetts,"Middlesex County, MA",9043,1611699,561.1
2019,Massachusetts,"Nantucket County, MA",47,11399,412.3
2019,Massachusetts,"Norfolk County, MA",4643,706775,656.9
2019,Massachusetts,"Plymouth County, MA",3802,521202,729.5
2019,Massachusetts,"Suffolk County, MA",3468,803907,431.4
2019,Massachusetts,"Worcester County, MA",5503,830622,662.5
2019,Michigan,"Alcona County, MI",158,10405,1518.5
2019,Michigan,"Alger County, MI",82,9108,900.3
2019,Michigan,"Allegan County, MI",815,118081,690.2
2019,Michigan,"Alpena County, MI",314,28405,1105.4
2019,Michigan,"Antrim County, MI",220,23324,943.2
2019,Michigan,"Arenac County, MI",173,14883,1162.4
2019,Michigan,"Baraga County, MI",96,8209,1169.4
2019,Michigan,"Barry County, MI",454,61550,737.6
2019,Michigan,"Bay County, MI",1064,103126,1031.7
2019,Michigan,"Benzie County, MI",186,17766,1046.9
2019,Michigan,"Berrien County, MI",1382,153401,900.9
2019,Michigan,"Branch County, MI",386,43517,887
2019,Michigan,"Calhoun County, MI",1225,134159,913.1
2019,Michigan,"Cass County, MI",415,51787,801.4
2019,Michigan,"Charlevoix County, MI",245,26143,937.2
2019,Michigan,"Cheboygan County, MI",281,25276,1111.7
2019,Michigan,"Chippewa County, MI",298,37349,797.9
2019,Michigan,"Clare County, MI",402,30950,1298.9
2019,Michigan,"Clinton County, MI",503,79595,631.9
2019,Michigan,"Crawford County, MI",175,14029,1247.4
2019,Michigan,"Delta County, MI",380,35784,1061.9
2019,Michigan,"Dickinson County, MI",253,25239,1002.4
2019,Michigan,"Eaton County, MI",856,110268,776.3
2019,Michigan,"Emmet County, MI",316,33415,945.7
2019,Michigan,"Genesee County, MI",3762,405813,927
2019,Michigan,"Gladwin County, MI",299,25449,1174.9
2019,Michigan,"Gogebic County, MI",176,13975,1259.4
2019,Michigan,"Grand Traverse County, MI",728,93088,782.1
2019,Michigan,"Gratiot County, MI",403,40711,989.9
2019,Michigan,"Hillsdale County, MI",443,45605,971.4
2019,Michigan,"Houghton County, MI",300,35684,840.7
2019,Michigan,"Huron County, MI",340,30981,1097.4
2019,Michigan,"Ingham County, MI",1708,292406,584.1
2019,Michigan,"Ionia County, MI",452,64697,698.6
2019,Michigan,"Iosco County, MI",340,25127,1353.1
2019,Michigan,"Iron County, MI",166,11066,1500.1
2019,Michigan,"Isabella County, MI",377,69872,539.6
2019,Michigan,"Jackson County, MI",1382,158510,871.9
2019,Michigan,"Kalamazoo County, MI",1688,265066,636.8
2019,Michigan,"Kalkaska County, MI",172,18038,953.5
2019,Michigan,"Kent County, MI",3798,656955,578.1
2019,Michigan,"Keweenaw County, MI",16,2116,Unreliable
2019,Michigan,"Lake County, MI",122,11853,1029.3
2019,Michigan,"Lapeer County, MI",755,87607,861.8
2019,Michigan,"Leelanau County, MI",190,21761,873.1
2019,Michigan,"Lenawee County, MI",900,98451,914.2
2019,Michigan,"Livingston County, MI",1185,191995,617.2
2019,Michigan,"Luce County, MI",61,6229,979.3
2019,Michigan,"Mackinac County, MI",134,10799,1240.9
2019,Michigan,"Macomb County, MI",7003,873972,801.3
2019,Michigan,"Manistee County, MI",258,24558,1050.6
2019,Michigan,"Marquette County, MI",535,66699,802.1
2019,Michigan,"Mason County, MI",283,29144,971
2019,Michigan,"Mecosta County, MI",344,43453,791.7
2019,Michigan,"Menominee County, MI",239,22780,1049.2
2019,Michigan,"Midland County, MI",614,83156,738.4
2019,Michigan,"Missaukee County, MI",144,15118,952.5
2019,Michigan,"Monroe County, MI",1286,150500,854.5
2019,Michigan,"Montcalm County, MI",538,63888,842.1
2019,Michigan,"Montmorency County, MI",140,9328,1500.9
2019,Michigan,"Muskegon County, MI",1380,173566,795.1
2019,Michigan,"Newaygo County, MI",410,48980,837.1
2019,Michigan,"Oakland County, MI",8730,1257584,694.2
2019,Michigan,"Oceana County, MI",210,26467,793.4
2019,Michigan,"Ogemaw County, MI",269,20997,1281.1
2019,Michigan,"Ontonagon County, MI",77,5720,1346.2
2019,Michigan,"Osceola County, MI",215,23460,916.5
2019,Michigan,"Oscoda County, MI",92,8241,1116.4
2019,Michigan,"Otsego County, MI",241,24668,977
2019,Michigan,"Ottawa County, MI",1699,291830,582.2
2019,Michigan,"Presque Isle County, MI",146,12592,1159.5
2019,Michigan,"Roscommon County, MI",331,24019,1378.1
2019,Michigan,"Saginaw County, MI",1668,190539,875.4
2019,Michigan,"St. Clair County, MI",1443,159128,906.8
2019,Michigan,"St. Joseph County, MI",525,60964,861.2
2019,Michigan,"Sanilac County, MI",419,41170,1017.7
2019,Michigan,"Schoolcraft County, MI",91,8094,1124.3
2019,Michigan,"Shiawassee County, MI",635,68122,932.2
2019,Michigan,"Tuscola County, MI",539,52245,1031.7
2019,Michigan,"Van Buren County, MI",600,75677,792.8
2019,Michigan,"Washtenaw County, MI",1927,367601,524.2
2019,Michigan,"Wayne County, MI",13954,1749343,797.7
2019,Michigan,"Wexford County, MI",273,33631,811.8
2019,Minnesota,"Aitkin County, MN",199,15886,1252.7
2019,Minnesota,"Anoka County, MN",1726,356921,483.6
2019,Minnesota,"Becker County, MN",286,34423,830.8
2019,Minnesota,"Beltrami County, MN",249,47188,527.7
2019,Minnesota,"Benton County, MN",305,40889,745.9
2019,Minnesota,"Big Stone County, MN",67,4991,1342.4
2019,Minnesota,"Blue Earth County, MN",357,67653,527.7
2019,Minnesota,"Brown County, MN",199,25008,795.7
2019,Minnesota,"Carlton County, MN",291,35871,811.2
2019,Minnesota,"Carver County, MN",409,105089,389.2
2019,Minnesota,"Cass County, MN",241,29779,809.3
2019,Minnesota,"Chippewa County, MN",112,11800,949.2
2019,Minnesota,"Chisago County, MN",384,56579,678.7
2019,Minnesota,"Clay County, MN",391,64222,608.8
2019,Minnesota,"Clearwater County, MN",87,8818,986.6
2019,Minnesota,"Cook County, MN",50,5463,915.2
2019,Minnesota,"Cottonwood County, MN",118,11196,1053.9
2019,Minnesota,"Crow Wing County, MN",558,65055,857.7
2019,Minnesota,"Dakota County, MN",2097,429021,488.8
2019,Minnesota,"Dodge County, MN",125,20934,597.1
2019,Minnesota,"Douglas County, MN",366,38141,959.6
2019,Minnesota,"Faribault County, MN",138,13653,1010.8
2019,Minnesota,"Fillmore County, MN",195,21067,925.6
2019,Minnesota,"Freeborn County, MN",265,30281,875.1
2019,Minnesota,"Goodhue County, MN",420,46340,906.3
2019,Minnesota,"Grant County, MN",49,5972,820.5
2019,Minnesota,"Hennepin County, MN",6468,1265843,511
2019,Minnesota,"Houston County, MN",157,18600,844.1
2019,Minnesota,"Hubbard County, MN",176,21491,818.9
2019,Minnesota,"Isanti County, MN",235,40596,578.9
2019,Minnesota,"Itasca County, MN",396,45130,877.5
2019,Minnesota,"Jackson County, MN",84,9846,853.1
2019,Minnesota,"Kanabec County, MN",133,16337,814.1
2019,Minnesota,"Kandiyohi County, MN",297,43199,687.5
2019,Minnesota,"Kittson County, MN",43,4298,1000.5
2019,Minnesota,"Koochiching County, MN",131,12229,1071.2
2019,Minnesota,"Lac qui Parle County, MN",63,6623,951.2
2019,Minnesota,"Lake County, MN",83,10641,780
2019,Minnesota,"Lake of the Woods County, MN",35,3740,935.8
2019,Minnesota,"Le Sueur County, MN",195,28887,675
2019,Minnesota,"Lincoln County, MN",75,5639,1330
2019,Minnesota,"Lyon County, MN",171,25474,671.3
2019,Minnesota,"McLeod County, MN",264,35893,735.5
2019,Minnesota,"Mahnomen County, MN",40,5527,723.7
2019,Minnesota,"Marshall County, MN",76,9336,814.1
2019,Minnesota,"Martin County, MN",191,19683,970.4
2019,Minnesota,"Meeker County, MN",187,23222,805.3
2019,Minnesota,"Mille Lacs County, MN",235,26277,894.3
2019,Minnesota,"Morrison County, MN",258,33386,772.8
2019,Minnesota,"Mower County, MN",345,40062,861.2
2019,Minnesota,"Murray County, MN",68,8194,829.9
2019,Minnesota,"Nicollet County, MN",225,34274,656.5
2019,Minnesota,"Nobles County, MN",125,21629,577.9
2019,Minnesota,"Norman County, MN",69,6375,1082.4
2019,Minnesota,"Olmsted County, MN",839,158293,530
2019,Minnesota,"Otter Tail County, MN",525,58746,893.7
2019,Minnesota,"Pennington County, MN",124,14119,878.2
2019,Minnesota,"Pine County, MN",243,29579,821.5
2019,Minnesota,"Pipestone County, MN",88,9126,964.3
2019,Minnesota,"Polk County, MN",286,31364,911.9
2019,Minnesota,"Pope County, MN",114,11249,1013.4
2019,Minnesota,"Ramsey County, MN",3098,550321,562.9
2019,Minnesota,"Red Lake County, MN",30,4055,739.8
2019,Minnesota,"Redwood County, MN",140,15170,922.9
2019,Minnesota,"Renville County, MN",146,14548,1003.6
2019,Minnesota,"Rice County, MN",384,66972,573.4
2019,Minnesota,"Rock County, MN",100,9315,1073.5
2019,Minnesota,"Roseau County, MN",118,15165,778.1
2019,Minnesota,"St. Louis County, MN",1544,199070,775.6
2019,Minnesota,"Scott County, MN",553,149013,371.1
2019,Minnesota,"Sherburne County, MN",433,97238,445.3
2019,Minnesota,"Sibley County, MN",109,14865,733.3
2019,Minnesota,"Stearns County, MN",822,161075,510.3
2019,Minnesota,"Steele County, MN",238,36649,649.4
2019,Minnesota,"Stevens County, MN",71,9805,724.1
2019,Minnesota,"Swift County, MN",86,9266,928.1
2019,Minnesota,"Todd County, MN",158,24664,640.6
2019,Minnesota,"Traverse County, MN",55,3259,1687.6
2019,Minnesota,"Wabasha County, MN",164,21627,758.3
2019,Minnesota,"Wadena County, MN",147,13682,1074.4
2019,Minnesota,"Waseca County, MN",141,18612,757.6
2019,Minnesota,"Washington County, MN",1320,262440,503
2019,Minnesota,"Watonwan County, MN",90,10897,825.9
2019,Minnesota,"Wilkin County, MN",66,6207,1063.3
2019,Minnesota,"Winona County, MN",326,50484,645.7
2019,Minnesota,"Wright County, MN",694,138377,501.5
2019,Minnesota,"Yellow Medicine County, MN",87,9709,896.1
2019,Mississippi,"Adams County, MS",330,30693,1075.2
2019,Mississippi,"Alcorn County, MS",370,36953,1001.3
2019,Mississippi,"Amite County, MS",147,12297,1195.4
2019,Mississippi,"Attala County, MS",219,18174,1205
2019,Mississippi,"Benton County, MS",91,8259,1101.8
2019,Mississippi,"Bolivar County, MS",325,30628,1061.1
2019,Mississippi,"Calhoun County, MS",156,14361,1086.3
2019,Mississippi,"Carroll County, MS",100,9947,1005.3
2019,Mississippi,"Chickasaw County, MS",162,17103,947.2
2019,Mississippi,"Choctaw County, MS",79,8210,962.2
2019,Mississippi,"Claiborne County, MS",101,8988,1123.7
2019,Mississippi,"Clarke County, MS",170,15541,1093.9
2019,Mississippi,"Clay County, MS",175,19316,906
2019,Mississippi,"Coahoma County, MS",228,22124,1030.6
2019,Mississippi,"Copiah County, MS",264,28065,940.7
2019,Mississippi,"Covington County, MS",209,18636,1121.5
2019,Mississippi,"DeSoto County, MS",1152,184945,622.9
2019,Mississippi,"Forrest County, MS",598,74897,798.4
2019,Mississippi,"Franklin County, MS",84,7713,1089.1
2019,Mississippi,"George County, MS",257,24500,1049
2019,Mississippi,"Greene County, MS",103,13586,758.1
2019,Mississippi,"Grenada County, MS",229,20758,1103.2
2019,Mississippi,"Hancock County, MS",417,47632,875.5
2019,Mississippi,"Harrison County, MS",1771,208080,851.1
2019,Mississippi,"Hinds County, MS",1827,231840,788
2019,Mississippi,"Holmes County, MS",186,17010,1093.5
2019,Mississippi,"Humphreys County, MS",90,8064,1116.1
2019,Mississippi,"Issaquena County, MS",13,1327,Unreliable
2019,Mississippi,"Itawamba County, MS",255,23390,1090.2
2019,Mississippi,"Jackson County, MS",1171,143617,815.4
2019,Mississippi,"Jasper County, MS",179,16383,1092.6
2019,Mississippi,"Jefferson County, MS",52,6990,743.9
2019,Mississippi,"Jefferson Davis County, MS",126,11128,1132.3
2019,Mississippi,"Jones County, MS",605,68098,888.4
2019,Mississippi,"Kemper County, MS",85,9742,872.5
2019,Mississippi,"Lafayette County, MS",309,54019,572
2019,Mississippi,"Lamar County, MS",326,63343,514.7
2019,Mississippi,"Lauderdale County, MS",682,74125,920.1
2019,Mississippi,"Lawrence County, MS",139,12586,1104.4
2019,Mississippi,"Leake County, MS",191,22786,838.2
2019,Mississippi,"Lee County, MS",717,85436,839.2
2019,Mississippi,"Leflore County, MS",267,28183,947.4
2019,Mississippi,"Lincoln County, MS",343,34153,1004.3
2019,Mississippi,"Lowndes County, MS",562,58595,959.1
2019,Mississippi,"Madison County, MS",882,106272,829.9
2019,Mississippi,"Marion County, MS",271,24573,1102.8
2019,Mississippi,"Marshall County, MS",346,35294,980.3
2019,Mississippi,"Monroe County, MS",370,35252,1049.6
2019,Mississippi,"Montgomery County, MS",121,9775,1237.9
2019,Mississippi,"Neshoba County, MS",320,29118,1099
2019,Mississippi,"Newton County, MS",218,21018,1037.2
2019,Mississippi,"Noxubee County, MS",97,10417,931.2
2019,Mississippi,"Oktibbeha County, MS",275,49587,554.6
2019,Mississippi,"Panola County, MS",316,34192,924.2
2019,Mississippi,"Pearl River County, MS",548,55535,986.8
2019,Mississippi,"Perry County, MS",114,11973,952.1
2019,Mississippi,"Pike County, MS",416,39288,1058.8
2019,Mississippi,"Pontotoc County, MS",235,32174,730.4
2019,Mississippi,"Prentiss County, MS",253,25126,1006.9
2019,Mississippi,"Quitman County, MS",80,6792,1177.9
2019,Mississippi,"Rankin County, MS",966,155271,622.1
2019,Mississippi,"Scott County, MS",240,28124,853.4
2019,Mississippi,"Sharkey County, MS",48,4321,1110.9
2019,Mississippi,"Simpson County, MS",242,26658,907.8
2019,Mississippi,"Smith County, MS",139,15916,873.3
2019,Mississippi,"Stone County, MS",158,18336,861.7
2019,Mississippi,"Sunflower County, MS",252,25110,1003.6
2019,Mississippi,"Tallahatchie County, MS",106,13809,767.6
2019,Mississippi,"Tate County, MS",232,28321,819.2
2019,Mississippi,"Tippah County, MS",210,22015,953.9
2019,Mississippi,"Tishomingo County, MS",226,19383,1166
2019,Mississippi,"Tunica County, MS",84,9632,872.1
2019,Mississippi,"Union County, MS",256,28815,888.4
2019,Mississippi,"Walthall County, MS",137,14286,959
2019,Mississippi,"Warren County, MS",367,45381,808.7
2019,Mississippi,"Washington County, MS",472,43909,1075
2019,Mississippi,"Wayne County, MS",156,20183,772.9
2019,Mississippi,"Webster County, MS",95,9689,980.5
2019,Mississippi,"Wilkinson County, MS",100,8630,1158.7
2019,Mississippi,"Winston County, MS",183,17955,1019.2
2019,Mississippi,"Yalobusha County, MS",171,12108,1412.3
2019,Mississippi,"Yazoo County, MS",220,29690,741
2019,Missouri,"Adair County, MO",198,25343,781.3
2019,Missouri,"Andrew County, MO",146,17712,824.3
2019,Missouri,"Atchison County, MO",69,5143,1341.6
2019,Missouri,"Audrain County, MO",261,25388,1028
2019,Missouri,"Barry County, MO",339,35789,947.2
2019,Missouri,"Barton County, MO",125,11754,1063.5
2019,Missouri,"Bates County, MO",174,16172,1075.9
2019,Missouri,"Benton County, MO",243,19443,1249.8
2019,Missouri,"Bollinger County, MO",101,12133,832.4
2019,Missouri,"Boone County, MO",912,180463,505.4
2019,Missouri,"Buchanan County, MO",776,87364,888.2
2019,Missouri,"Butler County, MO",456,42478,1073.5
2019,Missouri,"Caldwell County, MO",73,9020,809.3
2019,Missouri,"Callaway County, MO",324,44743,724.1
2019,Missouri,"Camden County, MO",426,46305,920
2019,Missouri,"Cape Girardeau County, MO",659,78871,835.5
2019,Missouri,"Carroll County, MO",91,8679,1048.5
2019,Missouri,"Carter County, MO",68,5982,1136.7
2019,Missouri,"Cass County, MO",793,105780,749.7
2019,Missouri,"Cedar County, MO",179,14349,1247.5
2019,Missouri,"Chariton County, MO",86,7426,1158.1
2019,Missouri,"Christian County, MO",572,88595,645.6
2019,Missouri,"Clark County, MO",62,6797,912.2
2019,Missouri,"Clay County, MO",1448,249948,579.3
2019,Missouri,"Clinton County, MO",189,20387,927.1
2019,Missouri,"Cole County, MO",573,76745,746.6
2019,Missouri,"Cooper County, MO",151,17709,852.7
2019,Missouri,"Crawford County, MO",254,23920,1061.9
2019,Missouri,"Dade County, MO",93,7561,1230
2019,Missouri,"Dallas County, MO",160,16878,948
2019,Missouri,"Daviess County, MO",67,8278,809.4
2019,Missouri,"DeKalb County, MO",77,12547,613.7
2019,Missouri,"Dent County, MO",173,15573,1110.9
2019,Missouri,"Douglas County, MO",145,13185,1099.7
2019,Missouri,"Dunklin County, MO",349,29131,1198
2019,Missouri,"Franklin County, MO",893,103967,858.9
